sessID,taskRow,bestLabel,cohort,group,participant,sessNum,coup_MI,coup_prefPhaseRad,coup_resultantLen,coup_rayleighP,coup_inhExhRatio
260702_OBE_NWU_SP_2,threshTask,macBP3,OBE,Control,SP,2,0.001157380500323,-2.45604931244196,0.22878041337561,0,0.95130596362675
