sessID,taskRow,bestLabel,cohort,group,participant,sessNum,coup_MI,coup_prefPhaseRad,coup_resultantLen,coup_rayleighP,coup_inhExhRatio
250818_Dupi_NMH_JH_1,audiobook,macBP2,Dupi,DupiS1,JH,1,2.2815564168035e-05,-1.01154691181564,0.13757882877989,0,0.99767694984857
