sessID,taskRow,bestLabel,cohort,group,participant,sessNum,coup_MI,coup_prefPhaseRad,coup_resultantLen,coup_rayleighP,coup_inhExhRatio
250818_Dupi_NMH_JH_2,cueTask,macBP2,Dupi,DupiS2,JH,2,0.000179181924993788,-1.23819089110164,0.0190863423797103,9.52207104197438e-70,1.02424176018688
