sessID,taskRow,bestLabel,cohort,group,participant,sessNum,coup_MI,coup_prefPhaseRad,coup_resultantLen,coup_rayleighP,coup_inhExhRatio
260504_Dupi_NMH_JA_2,cueTask,macBP1,Dupi,DupiS2,JA,2,0.00110536047569352,-1.77256315350872,0.0488359967878029,0,0.954670668617597
