sessID,taskRow,bestLabel,cohort,group,participant,sessNum,coup_MI,coup_prefPhaseRad,coup_resultantLen,coup_rayleighP,coup_inhExhRatio
260406_Dupi_NMH_BS_1,O15,macBP4,Dupi,DupiS1,BS,1,0.000520952201082335,-2.02601948892667,0.089381171890424,0,1.00523986272001
