sessID,taskRow,bestLabel,cohort,group,participant,sessNum,coup_MI,coup_prefPhaseRad,coup_resultantLen,coup_rayleighP,coup_inhExhRatio
251110_Dupi_NMH_PC_2,focusedBreathing,macBP4,Dupi,DupiS2,PC,2,0.000871662589991132,-0.960663227132246,0.227073272604965,0,0.993445916559673
