sessID,taskRow,bestLabel,cohort,group,participant,sessNum,coup_MI,coup_prefPhaseRad,coup_resultantLen,coup_rayleighP,coup_inhExhRatio
251208_OBE_NWU_SP_1,O15,macBP2,OBE,Control,SP,1,0.00102752283542577,-1.74472204602459,0.157910381389766,0,0.926982375216184
