sessID,taskRow,bestLabel,cohort,group,participant,sessNum,coup_MI,coup_prefPhaseRad,coup_resultantLen,coup_rayleighP,coup_inhExhRatio
260720_OBE_NWU_KA_2,threshTask,macBP1,OBE,Control,KA,2,0.000143397508081803,-1.81405365898601,0.260090244286795,0,0.954438226606398
