sessID,taskRow,bestLabel,cohort,group,participant,sessNum,coup_MI,coup_prefPhaseRad,coup_resultantLen,coup_rayleighP,coup_inhExhRatio
260316_Dupi_NMH_PD_1,focusedBreathing,macBP5,Dupi,DupiS1,PD,1,0.00111621183523787,-2.53273018767925,0.0926811369046828,0,0.941714799063111
