sessID,taskRow,bestLabel,cohort,group,participant,sessNum,coup_MI,coup_prefPhaseRad,coup_resultantLen,coup_rayleighP,coup_inhExhRatio
260504_Dupi_NMH_JA_1,threshTask,macBP2,Dupi,DupiS1,JA,1,0.000388508052054177,-1.671843981243,0.159482844550579,0,0.957637013775744
