sessID,taskRow,bestLabel,cohort,group,participant,sessNum,coup_MI,coup_prefPhaseRad,coup_resultantLen,coup_rayleighP,coup_inhExhRatio
251030_Dupi_NMH_DB_2,O15,macBP2,Dupi,DupiS2,DB,2,0.000220597077481394,-0.210006115764653,0.0743654396117587,0,0.961804630352158
