sessID,taskRow,bestLabel,cohort,group,participant,sessNum,coup_MI,coup_prefPhaseRad,coup_resultantLen,coup_rayleighP,coup_inhExhRatio
251110_Dupi_NMH_PC_1,threshTask,macBP1,Dupi,DupiS1,PC,1,0.000209691735202308,-1.12890339168923,0.18111633381674,0,0.964446656163677
