sessID,taskRow,bestLabel,cohort,group,participant,sessNum,coup_MI,coup_prefPhaseRad,coup_resultantLen,coup_rayleighP,coup_inhExhRatio
250818_Dupi_NMH_JH_2,O15,macBP5,Dupi,DupiS2,JH,2,0.000139033238295882,-1.52508487376494,0.128231747245768,0,0.97544117882233
