sessID,taskRow,bestLabel,cohort,group,participant,sessNum,coup_MI,coup_prefPhaseRad,coup_resultantLen,coup_rayleighP,coup_inhExhRatio
250818_Dupi_NMH_JH_2,focusedBreathing,macBP1,Dupi,DupiS2,JH,2,0.000411110215428675,-0.920265284280574,0.161475058946328,0,0.983054753230191
