sessID,taskRow,bestLabel,cohort,group,participant,sessNum,coup_MI,coup_prefPhaseRad,coup_resultantLen,coup_rayleighP,coup_inhExhRatio
251030_Dupi_NMH_DB_2,threshTask,macBP2,Dupi,DupiS2,DB,2,0.000291238079260689,-0.983403771102156,0.103670443680248,0,0.950150318068203
