sessID,taskRow,bestLabel,cohort,group,participant,sessNum,coup_MI,coup_prefPhaseRad,coup_resultantLen,coup_rayleighP,coup_inhExhRatio
251120_Dupi_NMH_JL_2,focusedBreathing,macBP1,Dupi,DupiS2,JL,2,2.53809733997084e-05,-1.29196639347646,0.16259369787894,0,1.0107638732529
