sessID,task,cohort,group,participant,sessNum,breathIdx,onsetSample,goodBreath,nEv,inhalePeakMs,returnCrossMs,exhaleStartMs,exhaleTroughMs,endSymMs,breathLenMs,inhaleVolume,inhaleDuration,peakInspFlow,breathLength,w1_rfreqPW,w1_rfreqGated,w1_rfreqRaw,w1_rpowZ,w1_rpowDb,w1_bandDb,w1_aucZ,w2_rfreqPW,w2_rfreqGated,w2_rfreqRaw,w2_rpowZ,w2_rpowDb,w2_bandDb,w2_aucZ,w3_rfreqPW,w3_rfreqGated,w3_rfreqRaw,w3_rpowZ,w3_rpowDb,w3_bandDb,w3_aucZ,w4_rfreqPW,w4_rfreqGated,w4_rfreqRaw,w4_rpowZ,w4_rpowDb,w4_bandDb,w4_aucZ,w5_rfreqPW,w5_rfreqGated,w5_rfreqRaw,w5_rpowZ,w5_rpowDb,w5_bandDb,w5_aucZ,p1_rfreqPW,p1_rfreqGated,p1_rfreqRaw,p1_rpowZ,p1_rpowDb,p1_bandDb,p1_aucZ,p2_rfreqPW,p2_rfreqGated,p2_rfreqRaw,p2_rpowZ,p2_rpowDb,p2_bandDb,p2_aucZ,p3_rfreqPW,p3_rfreqGated,p3_rfreqRaw,p3_rpowZ,p3_rpowDb,p3_bandDb,p3_aucZ,p4_rfreqPW,p4_rfreqGated,p4_rfreqRaw,p4_rpowZ,p4_rpowDb,p4_bandDb,p4_aucZ,peakZ,peakLatMs,peakFreq,anyBurst,burstLatMs,timeAboveMs,nBursts,dutyCycle,maxBurstMs,peakZ_base,anyBurst_base,timeAboveMs_base,chirpSlope,chirpSlope2,freqSpan,freqJitter,apExp,apOffset,gammaBumpDb,gammaPeakPresent
250929_Dupi_NMH_GH_1,audiobook,Dupi,DupiS1,GH,1,1,4173,1,77,720,1314,1314,1708,3416,3098,1619.7482278178,1.298,1.99889343820176,3.098,26,NaN,26,0.435831178376475,-4.99721901656369,-10.0971968185517,0.217915589188237,28.0978970362407,NaN,28.452,0.0240600922894364,-7.22956203765022,-12.9919012983681,0.0120300461447182,55,NaN,41.844,0.347450729716943,-8.30023509554496,-10.3179116558776,0.173725364858471,47.9624043804223,47.2525252525253,48.52,2.48408307602201,1.3149188439615,-2.74382467574525,1.24204153801101,52.0841690106823,52.1,52.1,1.97158416367661,-1.25891468082662,-2.73050308923261,0.985792081838307,28.0978970362407,NaN,28.6194444444444,0.0167083974232197,-8.19127251683178,-12.3181621583794,0.0120300461447182,48.9203699907681,46.6693548387097,49.9360269360269,1.55803309043395,-0.849265820783955,-5.03432945764992,0.925471655717768,50.4472933725316,48.2297297297297,51.497461928934,1.94892157730175,-0.598331823745226,-2.85582708397288,0.767875101456888,43.1882652799196,42.487460815047,42.0023419203747,2.6669613236175,2.30121299705021,-2.59526722973008,4.55516994073868,4.6200780925961,2000,53,1,1180,148,3,0.0739260739260739,86,75.870909477671,1,1486,5.09049516220831,41.5736777459337,9,4.03201483749513,2.52713141864301,1.83287641805267,19.4243995339524,1
250929_Dupi_NMH_GH_1,audiobook,Dupi,DupiS1,GH,1,2,5722,1,77,542,1164,1164,1880,3760,3378,1255.24241628614,1.316,1.56707654380541,3.378,38.7732335477761,39.1843971631206,38.124,2.0435210047478,1.52500883813977,-3.89215881494879,1.0217605023739,32.4976372551885,31.3617021276596,33.744,2.03295190542125,1.07279365831233,-3.94964178654795,1.01647595271062,37.9753569968976,33,39.876,1.13975288572482,-0.120293553819333,-5.06410641234458,0.569876442862409,42.4431784695339,45.6475409836066,39.46,2.14523759950905,-0.421252589986339,-4.04852912231363,1.07261879975452,48.0729804864432,45.5806451612903,47.948,1.48210527126754,-1.94102275883836,-4.27855866160757,0.741052635633769,33.0107146479504,31.3617021276596,34.8487084870849,1.93961167566959,0.963882674557364,-4.01901499241383,1.05126952821292,35.1582707017296,31.986301369863,37.1382636655949,1.37117441432114,0.261936473919031,-4.82326996989111,0.852870485707748,47.2484234303366,51.5833333333333,45.5865921787709,1.91400374031894,-1.51941706413801,-3.80718026440783,1.37042667806836,40.7810644679251,39.601108033241,42.0031914893617,1.80839670010729,1.90566594771679,-3.51368271837902,3.3997857962017,4.24744625385703,1424,54,1,308,158,3,0.0789210789210789,76,12.0017241858494,1,1106,12.030734206033,2.05233185692484,24,9.81221095146855,0.491608876573754,-0.68992306169396,10.0845543960747,1
250929_Dupi_NMH_GH_1,audiobook,Dupi,DupiS1,GH,1,3,7411,1,77,492,1066,1066,1836,3672,3736,1278.79703138543,1.33,1.66585442662201,3.736,48.5156775085777,48.8496240601504,49.504,2.51248298268914,1.02506629600071,-2.81515813491537,1.25624149134457,34.7726060442092,34.4903225806452,34.472,2.12306312815421,3.67739177684279,-2.76688579421907,1.0615315640771,46.5831923283835,47.4331210191083,48.12,2.21125997153554,-0.789255574027954,-4.05668661390137,1.10562998576777,50.1665429526076,50.3474178403756,50.548,3.25477561372858,1.79472005324585,-1.82775210098755,1.62738780686429,44.5895159073649,43.0647058823529,46.048,2.08954022508738,-0.152093491789156,-2.32846399208011,1.04477011254369,34.9263527925489,34.6622516556291,34.5772357723577,2.1096917998053,3.68327342822164,-2.76170387613531,1.03796836550421,47.2920010050213,48.1764705882353,48.616724738676,2.23178547350026,-0.962053430600097,-3.78905993063123,1.28104486178915,50.4426301263129,50.3709090909091,50.8961038961039,2.71542917735123,0.704251375722541,-1.90048886848321,2.09088046656045,42.0719055109354,41.013856812933,42.9596949891068,1.88554936837242,0.704972947009562,-3.23614591479317,3.46186864033176,4.98129615171743,1406,53,1,0,490,7,0.244755244755245,160,15.7322714996166,1,1906,-25.8854107380004,40.1652584955522,29,10.2350324753242,0.182581147213131,-0.763102929280613,8.22691217202601,1
250929_Dupi_NMH_GH_1,audiobook,Dupi,DupiS1,GH,1,4,9279,1,77,504,938,938,2186,4372,4084,1236.81810582814,1.248,1.65079521024072,4.084,38.2106650350965,NaN,38.984,0.944319327133685,1.01666760871391,-4.01796125482696,0.472159663566842,36.4156302696254,36.2405063291139,36.52,1.7126459381994,2.81404075181856,-3.74995692457243,0.856322969099702,45.8369619116299,48.8714285714286,44.484,1.47183489196495,0.52966484950326,-2.67571099591424,0.735917445982474,34.9387079254611,34.044776119403,35.944,1.96295200053403,2.7228737475313,-3.08356027840786,0.981476000267014,40.8742465200662,40.2230769230769,40.444,2.28804039176762,3.22109862383382,-2.67007632089789,1.14402019588381,36.4127325406445,36.2405063291139,36.515873015873,1.7109822923479,2.80440369459298,-3.7524952574257,0.86233507534334,46.0865065290098,48.8714285714286,44.7741935483871,1.58998492968556,0.51605274061069,-2.45144638634541,0.690053459483531,39.0324607500779,37.4965277777778,39.7195512820513,1.95994971601023,2.60396501242321,-2.99342182281154,2.44601724558077,46.4518548232512,46.5803432137285,45.5049614112459,2.59303080062994,2.24810774788145,-2.18578982595586,4.70375787234271,4.89729003335187,1918,43,1,656,282,4,0.140859140859141,158,36.0179142796799,1,1766,-2.98425346234112,13.3864964454535,16,5.60027857293839,0.896856500959598,-0.18527971718193,13.3601788646349,1
250929_Dupi_NMH_GH_1,audiobook,Dupi,DupiS1,GH,1,5,11321,1,77,498,942,942,1798,3596,3412,1343.0949914942,1.252,1.67792379264585,3.412,45.9993396501282,45.8561151079137,46.192,2.03929819060225,0.765542346560446,-2.52603955511397,1.01964909530113,38.6529581565694,38.6842105263158,39.72,2.33224572507738,2.31197966506009,-3.05045399102021,1.16612286253869,42.0506699797075,43.2142857142857,42.044,1.48602812923098,1.30350488934938,-3.81820654633677,0.743014064615488,47.5036917138482,48.9065420560748,47.004,1.88586440670467,-1.37934137102842,-4.71823896667582,0.942932203352335,45.5621427968737,49.5954198473282,42.18,1.85116623778341,-0.916050058354834,-4.35146629262588,0.925583118891703,38.6668704029175,38.7058823529412,39.7389558232932,2.3327280077579,2.30596598552378,-3.04701283176843,1.16169854786343,41.4730820527105,43.0701754385965,41.2342342342342,1.54521283910327,1.62242097629565,-3.59674263429898,0.686074500561852,48.4404562404204,49.2857142857143,47.9766355140187,2.01787133472751,-1.6640294526381,-4.52736400244538,1.72729786252675,47.5581724209252,47.8876080691643,48.1835372636262,1.79072255554329,-1.91869867014608,-4.3065517341137,3.21971915486684,3.73385139758811,424,35,1,340,230,4,0.114885114885115,138,15.2461366528563,1,1710,-24.0952380952381,12.9610674805524,16,5.62992049856573,0.574862823144302,-0.593587388216004,12.4768279458904,1
250929_Dupi_NMH_GH_1,audiobook,Dupi,DupiS1,GH,1,6,13027,1,77,510,1160,1160,1964,3928,3506,1341.39483963621,1.378,1.53824197579396,3.506,31.1996969533225,NaN,30.5,0.480507571529597,-0.556767803516166,-5.5103743386244,0.240253785764798,29.9721304524398,29.4827586206897,30.728,2.52512928408288,4.16065098837491,-1.97524090913901,1.26256464204144,50.4214410094278,52.9871794871795,48.024,2.51740533371328,0.203641683414789,-1.9751013243343,1.25870266685664,51.7811033001383,51.2033898305085,51.084,2.20009467371475,-0.930745534342493,-3.16063766442127,1.10004733685737,41.0844023440217,41.48,39.384,1.88642956728925,3.84091489750302,-2.00314485920983,0.943214783644626,30.0968516527229,29.4827586206897,30.8901960784314,2.51029702741543,4.14081684666449,-2.00059879247208,1.28025148398187,52.0517265900575,53.6694915254237,49.88,2.85959020169692,-0.333231992244418,-2.05929761251362,1.858733631103,43.5029351515507,41.9931034482759,43.4800995024876,1.6355346218849,2.28841494002768,-2.70371743400345,1.31496983599546,40.6564220901563,39.664570230608,40.8462321792261,2.17034272825158,2.48698852941388,-2.63111693352592,4.2625531182861,4.24753523345513,1098,55,1,80,714,8,0.356643356643357,218,23.96687937098,1,1968,39.1864921267312,38.5845088770611,32,10.9909875454962,0.574739781212357,-0.480760507819535,12.9056276752434,1
250929_Dupi_NMH_GH_1,audiobook,Dupi,DupiS1,GH,1,7,14780,1,77,670,1132,1132,1824,3648,3410,1459.40970600979,1.35,1.64240064090939,3.41,32.2788634559392,28.86,35.468,2.63947295397136,2.35727327549552,-3.15934211199198,1.31973647698568,35.8700991505841,37.0172413793103,34.348,2.23550679966907,2.83310570727303,-2.48301311415252,1.11775339983453,53.4551524550773,53.8412698412698,53.428,2.59484521936957,-1.44232061971494,-3.97673387472027,1.29742260968479,49.5250602806321,49.5309278350515,50.52,2.78049761938845,2.57466367270964,-2.76974591064013,1.39024880969422,42.0268591102821,42.6739130434783,37.936,1.40600891561955,-0.131174270504829,-3.81020143944946,0.703004457809777,39.1290064546901,40.4458598726115,38.4477611940299,2.1562767319324,2.05748545618289,-2.92069615326808,1.44470541039471,54.8304357807438,55.0918918918919,55.2380952380952,2.64351282496032,-1.58400664805403,-3.92319545462144,1.22130292513167,47.8039231964172,48.2744186046512,44.6791907514451,2.30471702568681,2.16468106651795,-3.01588892515323,1.59486418177527,41.4969889960403,41.31,40.8081140350877,1.79579191018642,3.26962022442552,-2.50144033144351,3.27552444418004,5.16196489055611,374,38,1,0,684,7,0.341658341658342,262,14.8476530087379,1,1548,31.172453044963,31.8180295529832,30,7.78541317745068,0.959691376586544,-0.0152227591744916,13.8421482104959,1
250929_Dupi_NMH_GH_1,audiobook,Dupi,DupiS1,GH,1,8,16485,1,77,524,1068,1068,1498,2996,3296,1328.96610075281,1.084,1.82180398949397,3.296,45.4705946465121,41,46.028,1.0171178233894,-0.615247399708281,-4.28401211195663,0.508558911694701,54.5416202271243,55,53.888,1.08610137531312,-5.45017320953823,-5.31986525494783,0.543050687656558,52.7863987826191,53.1594202898551,52.736,1.81740571393159,-3.78212658959738,-5.80700265576485,0.908702856965795,51.7449026331043,51.9759615384615,52,2.77030809055747,-2.76090607621566,-2.9412129509289,1.38515404527873,49.0257710096137,49.6888888888889,50.576,2.60786534693647,1.3226531912684,-2.63666234474029,1.30393267346823,54.2850354497561,55,53.4847328244275,1.0650758064902,-5.18278979902044,-5.33917233011413,0.558099722600862,52.3001488403433,52.252427184466,52.7830882352941,2.17279816686114,-3.34263118163927,-5.68362957552845,1.18200220277246,52.0950882795403,52.2816091954023,52.2418604651163,2.54200058855277,-3.21729945525898,-2.70333423089447,1.09306025307769,43.4502047171136,44.0042918454936,42.0720961281709,2.37448494930488,2.29611319281825,-2.99298028076058,3.55697845405871,5.03496139302565,1964,39,1,266,390,5,0.194805194805195,218,17.5141567883754,1,1054,-12.1403908176817,1.04040272453195,19,5.3460838665802,1.68837147166818,0.86839399177233,15.0758742277285,1
250929_Dupi_NMH_GH_1,audiobook,Dupi,DupiS1,GH,1,9,18133,1,77,622,1178,1178,1598,3196,3056,1226.92104199519,1.176,1.50392853244943,3.056,37.5050433558139,37.2758620689655,37.764,1.10337148337443,3.40201754881846,-3.49774802702318,0.551685741687213,44.8335236716246,51.9032258064516,41.008,1.65749747018643,-0.196121113611599,-3.7940662574875,0.828748735093215,50.1390637693102,45,50.744,1.38664558226109,-2.68152416916697,-3.38210534491678,0.693322791130545,50.2139086576907,49.4732824427481,50.876,2.34701302926102,-1.31937301511108,-3.40301284221004,1.17350651463051,50.7658611450663,51.1085714285714,50.508,2.31172969719331,-1.13517190668795,-2.64691368736777,1.15586484859665,46.2632687728554,51.9032258064516,43.556270096463,1.57861928977678,-0.856895483087338,-3.9090106736505,0.981901198241154,50.2116915167251,45,50.8525179856115,1.32400041925811,-2.86093330622239,-3.33518356386427,0.73614423310751,49.3296297247557,49.2866666666667,49.1714285714286,2.74702177936109,-0.0422318412196374,-3.53916289022814,1.15374914733166,44.7180714895549,44.9607329842932,44.8060075093867,1.91762988719243,1.20099676894866,-2.6029047528905,3.0643725597335,4.95044739262859,1340,50,1,1244,266,4,0.132867132867133,186,20.7291599165286,1,1814,71.4338835135648,3.57836751405069,18,3.87089173208962,1.44732756985497,0.463192747349463,15.7538769376893,1
250929_Dupi_NMH_GH_1,audiobook,Dupi,DupiS1,GH,1,10,19661,1,77,648,1212,1212,1716,3432,3056,1166.61855291526,1.264,1.32387310322079,3.056,45.184652826595,43.9929078014184,47.744,2.17439175015682,-0.399846114535165,-2.68067828581883,1.08719587507841,40.1826968492117,40.7368421052632,39.724,2.90389495509929,2.60937003659061,-2.27581555394843,1.45194747754965,50.0395895791753,48.8264462809917,50.984,2.17462038587767,-2.40584102161737,-2.26565732723558,1.08731019293884,56.6208913072165,56.6774193548387,56.448,2.30824120710884,-4.2354804889463,-5.1676927512274,1.15412060355442,39.8589316505798,40.755905511811,38.532,1.91211340777179,2.19140142712253,-3.04509573488379,0.956056703885895,41.7146208470861,42.0789473684211,41.962962962963,2.68349534981275,1.85428011834608,-2.28471444550786,1.73890498667866,52.9028481753996,53.2802197802198,53.6276595744681,2.33951833096579,-3.04858925255368,-3.47145314898365,1.3194883386647,48.7602631084567,48.0523560209424,49.6785714285714,2.51400418686115,0.486752803174524,-3.05183264402102,1.26705811017802,44.8610842550401,46.5612535612536,42.1981351981352,1.64256198935244,0.231097273431436,-4.18421151244439,2.81863637372878,5.0293919198708,268,31,1,208,554,9,0.276723276723277,126,17.300378666125,1,1400,42.6583191045343,23.0709606580564,27,8.84426394058772,1.41387024315366,0.480136323303936,15.4669366008225,1
